date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
50:49.8,2,500,526,22000,22500,51.00%,69.38%,51.00%,51.00%,51.00%,33.77%,69.00%
58:07.1,3,500,526,22000,22500,86.00%,37.81%,86.00%,86.00%,86.00%,85.91%,74.67%
05:26.1,4,500,526,22000,22500,86.00%,38.34%,86.00%,86.00%,86.00%,85.86%,77.50%
12:44.2,5,500,526,22000,22500,85.00%,33.47%,85.00%,85.00%,85.00%,84.88%,79.00%
20:18.3,1,500,535,22500,23000,84.00%,47.44%,84.00%,84.00%,84.00%,83.94%,84.00%
28:03.3,2,500,535,22500,23000,83.00%,36.01%,83.00%,83.00%,83.00%,82.92%,83.50%
35:30.7,3,500,535,22500,23000,89.00%,33.38%,89.00%,89.00%,89.00%,88.91%,85.33%
42:56.2,4,500,535,22500,23000,83.00%,41.29%,83.00%,83.00%,83.00%,82.92%,84.75%
50:21.9,5,500,535,22500,23000,85.00%,32.59%,85.00%,85.00%,85.00%,85.00%,84.80%
58:06.9,1,500,524,23000,23500,72.00%,51.36%,72.00%,72.00%,72.00%,71.82%,72.00%
06:05.5,2,500,524,23000,23500,80.00%,62.63%,80.00%,80.00%,80.00%,79.87%,76.00%
14:04.4,3,500,524,23000,23500,81.00%,47.79%,81.00%,81.00%,81.00%,80.77%,77.67%
21:40.5,4,500,524,23000,23500,79.00%,52.37%,79.00%,79.00%,79.00%,78.64%,78.00%
29:28.8,5,500,524,23000,23500,81.00%,48.45%,81.00%,81.00%,81.00%,79.73%,78.60%
37:15.8,1,500,529,23500,24000,85.00%,40.62%,85.00%,85.00%,85.00%,85.00%,85.00%
44:42.3,2,500,529,23500,24000,85.00%,37.98%,85.00%,85.00%,85.00%,84.99%,85.00%
52:03.8,3,500,529,23500,24000,80.00%,47.96%,80.00%,80.00%,80.00%,79.97%,83.33%
59:26.2,4,500,529,23500,24000,81.00%,53.45%,81.00%,81.00%,81.00%,80.98%,82.75%
06:48.8,5,500,529,23500,24000,45.00%,75.74%,45.00%,45.00%,45.00%,31.03%,75.20%
14:25.5,1,500,539,24000,24500,81.00%,55.61%,81.00%,81.00%,81.00%,80.91%,81.00%
21:52.9,2,500,539,24000,24500,82.00%,44.38%,82.00%,82.00%,82.00%,81.99%,81.50%
29:22.2,3,500,539,24000,24500,84.00%,43.08%,84.00%,84.00%,84.00%,84.00%,82.33%
36:54.3,4,500,539,24000,24500,81.00%,57.57%,81.00%,81.00%,81.00%,80.95%,82.00%
44:21.6,5,500,539,24000,24500,80.00%,41.08%,80.00%,80.00%,80.00%,80.00%,81.60%
51:56.1,1,500,536,24500,25000,86.00%,28.42%,86.00%,86.00%,86.00%,85.63%,86.00%
59:22.0,2,500,536,24500,25000,83.00%,40.31%,83.00%,83.00%,83.00%,82.22%,84.50%
06:43.9,3,500,536,24500,25000,80.00%,65.38%,80.00%,80.00%,80.00%,77.72%,83.00%
14:04.4,4,500,536,24500,25000,79.00%,42.73%,79.00%,79.00%,79.00%,76.43%,82.00%
21:23.8,5,500,536,24500,25000,88.00%,35.09%,88.00%,88.00%,88.00%,87.88%,83.20%
28:46.7,1,500,528,25000,25500,74.00%,55.46%,74.00%,74.00%,74.00%,71.79%,74.00%
36:05.7,2,500,528,25000,25500,74.00%,50.39%,74.00%,74.00%,74.00%,72.68%,74.00%
