date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc,,,,,,,,,,,,,
59:16.7,3,500,400,42000,42500,76.00%,45.02%,76.00%,76.00%,76.00%,75.65%,68.00%,,,,,,,,,,,,,
03:35.7,4,500,400,42000,42500,76.00%,52.03%,76.00%,76.00%,76.00%,76.00%,70.00%,,,,,,,,,,,,,
07:57.9,5,500,400,42000,42500,68.00%,63.82%,68.00%,68.00%,68.00%,67.16%,69.60%,,,,,,,,,,,,,
12:21.1,1,500,400,42500,43000,88.00%,30.19%,88.00%,88.00%,88.00%,86.98%,88.00%,,,,,,,,,,,,,
16:42.5,2,500,400,42500,43000,88.00%,28.79%,88.00%,88.00%,88.00%,86.98%,88.00%,,,,,,,,,,,,,
21:02.8,3,500,400,42500,43000,82.00%,37.65%,82.00%,82.00%,82.00%,81.08%,86.00%,,,,,,,,,,,,,
25:26.1,4,500,400,42500,43000,80.00%,41.62%,80.00%,80.00%,80.00%,76.19%,84.50%,,,,,,,,,,,,,
29:57.8,5,500,400,42500,43000,86.00%,41.56%,86.00%,86.00%,86.00%,85.72%,84.80%,,,,,,,,,,,,,
34:33.7,1,500,400,43000,43500,80.00%,45.55%,80.00%,80.00%,80.00%,79.17%,80.00%,,,,,,,,,,,,,
39:04.1,2,500,400,43000,43500,88.00%,31.33%,88.00%,88.00%,88.00%,88.00%,84.00%,,,,,,,,,,,,,
43:35.1,3,500,400,43000,43500,76.00%,46.53%,76.00%,76.00%,76.00%,75.65%,81.33%,,,,,,,,,,,,,
48:07.1,4,500,400,43000,43500,82.00%,47.40%,82.00%,82.00%,82.00%,81.40%,81.50%,,,,,,,,,,,,,
52:37.1,5,500,400,43000,43500,88.00%,35.68%,88.00%,88.00%,88.00%,87.98%,82.80%,,,,,,,,,,,,,
57:13.4,1,500,400,43500,44000,88.00%,27.70%,88.00%,88.00%,88.00%,86.98%,88.00%,,,,,,,,,,,,,
01:43.3,2,500,400,43500,44000,88.00%,30.46%,88.00%,88.00%,88.00%,87.82%,88.00%,,,,,,,,,,,,,
06:12.5,3,500,400,43500,44000,88.00%,31.02%,88.00%,88.00%,88.00%,87.92%,88.00%,,,,,,,,,,,,,
10:45.4,4,500,400,43500,44000,74.00%,50.76%,74.00%,74.00%,74.00%,73.99%,84.50%,,,,,,,,,,,,,
15:14.9,5,500,400,43500,44000,88.00%,28.03%,88.00%,88.00%,88.00%,87.82%,85.20%,,,,,,,,,,,,,
19:51.4,1,500,400,44000,44500,76.00%,60.26%,76.00%,76.00%,76.00%,76.00%,76.00%,,,,,,,,,,,,,
24:26.6,2,500,400,44000,44500,86.00%,31.76%,86.00%,86.00%,86.00%,85.53%,81.00%,,,,,,,,,,,,,
28:56.4,3,500,400,44000,44500,62.00%,68.00%,62.00%,62.00%,62.00%,38.27%,74.67%,,,,,,,,,,,,,
33:29.6,4,500,400,44000,44500,84.00%,28.39%,84.00%,84.00%,84.00%,83.90%,77.00%,,,,,,,,,,,,,
37:57.9,5,500,400,44000,44500,74.00%,55.16%,74.00%,74.00%,74.00%,73.99%,76.40%,,,,,,,,,,,,,
42:37.0,1,500,400,44500,45000,78.00%,45.13%,78.00%,78.00%,78.00%,76.40%,78.00%,,,,,,,,,,,,,
47:09.0,2,500,400,44500,45000,76.00%,47.72%,76.00%,76.00%,76.00%,75.96%,77.00%,,,,,,,,,,,,,
51:38.1,3,500,400,44500,45000,84.00%,36.55%,84.00%,84.00%,84.00%,83.33%,79.33%,,,,,,,,,,,,,
56:10.1,4,500,400,44500,45000,84.00%,40.62%,84.00%,84.00%,84.00%,83.33%,80.50%,,,,,,,,,,,,,
00:38.6,5,500,400,44500,45000,84.00%,34.87%,84.00%,84.00%,84.00%,84.00%,81.20%,,,,,,,,,,,,,
05:11.3,1,500,400,45000,45500,86.00%,40.14%,86.00%,86.00%,86.00%,85.99%,86.00%,,,,,,,,,,,,,
09:39.2,2,500,400,45000,45500,92.00%,34.57%,92.00%,92.00%,92.00%,91.95%,89.00%,,,,,,,,,,,,,
14:07.7,3,500,400,45000,45500,90.00%,23.35%,90.00%,90.00%,90.00%,89.96%,89.33%,,,,,,,,,,,,,
18:39.8,4,500,400,45000,45500,70.00%,63.13%,70.00%,70.00%,70.00%,67.82%,84.50%,,,,,,,,,,,,,
23:09.6,5,500,400,45000,45500,80.00%,40.47%,80.00%,80.00%,80.00%,79.71%,83.60%,,,,,,,,,,,,,
27:44.3,1,500,400,45500,46000,80.00%,42.96%,80.00%,80.00%,80.00%,68.75%,80.00%,,,,,,,,,,,,,
32:15.9,2,500,400,45500,46000,78.00%,53.40%,78.00%,78.00%,78.00%,75.12%,79.00%,,,,,,,,,,,,,
36:47.5,3,500,400,45500,46000,84.00%,42.96%,84.00%,84.00%,84.00%,80.16%,80.67%,,,,,,,,,,,,,
41:21.5,4,500,400,45500,46000,86.00%,35.81%,86.00%,86.00%,86.00%,78.90%,82.00%,,,,,,,,,,,,,
45:54.1,5,500,400,45500,46000,82.00%,36.51%,82.00%,82.00%,82.00%,74.59%,82.00%,,,,,,,,,,,,,
50:27.9,1,500,400,46000,46500,82.00%,36.00%,82.00%,82.00%,82.00%,81.93%,82.00%,,,,,,,,,,,,,
55:02.3,2,500,400,46000,46500,88.00%,35.53%,88.00%,88.00%,88.00%,87.68%,85.00%,,,,,,,,,,,,,
59:34.0,3,500,400,46000,46500,80.00%,49.67%,80.00%,80.00%,80.00%,79.47%,83.33%,,,,,,,,,,,,,
04:06.1,4,500,400,46000,46500,82.00%,35.26%,82.00%,82.00%,82.00%,81.40%,83.00%,,,,,,,,,,,,,
08:38.6,5,500,400,46000,46500,84.00%,44.47%,84.00%,84.00%,84.00%,83.77%,83.20%,,,,,,,,,,,,,
13:15.2,1,500,400,46500,47000,84.00%,31.96%,84.00%,84.00%,84.00%,84.00%,84.00%,,,,,,,,,,,,,
17:44.9,2,500,400,46500,47000,84.00%,40.47%,84.00%,84.00%,84.00%,83.33%,84.00%,,,,,,,,,,,,,
22:17.0,3,500,400,46500,47000,88.00%,35.48%,88.00%,88.00%,88.00%,87.92%,85.33%,,,,,,,,,,,,,
26:50.7,4,500,400,46500,47000,86.00%,39.37%,86.00%,86.00%,86.00%,85.99%,85.50%,,,,,,,,,,,,,
31:22.7,5,500,400,46500,47000,72.00%,56.65%,72.00%,72.00%,72.00%,71.26%,82.80%,,,,,,,,,,,,,
36:00.9,1,500,400,47000,47500,86.00%,27.79%,86.00%,86.00%,86.00%,85.29%,86.00%,,,,,,,,,,,,,
40:34.3,2,500,400,47000,47500,80.00%,35.28%,80.00%,80.00%,80.00%,79.97%,83.00%,,,,,,,,,,,,,
45:06.9,3,500,400,47000,47500,58.00%,93.14%,58.00%,58.00%,58.00%,53.85%,74.67%,,,,,,,,,,,,,
49:36.9,4,500,400,47000,47500,92.00%,23.46%,92.00%,92.00%,92.00%,91.79%,79.00%,,,,,,,,,,,,,
54:08.2,5,500,400,47000,47500,86.00%,43.41%,86.00%,86.00%,86.00%,84.98%,80.40%,,,,,,,,,,,,,
58:46.0,1,500,400,47500,48000,92.00%,17.28%,92.00%,92.00%,92.00%,91.88%,92.00%,,,,,,,,,,,,,
03:17.5,2,500,400,47500,48000,72.00%,46.10%,72.00%,72.00%,72.00%,71.26%,82.00%,,,,,,,,,,,,,
07:47.5,3,500,400,47500,48000,68.00%,74.04%,68.00%,68.00%,68.00%,66.67%,77.33%,,,,,,,,,,,,,
12:17.3,4,500,400,47500,48000,92.00%,27.43%,92.00%,92.00%,92.00%,91.95%,81.00%,,,,,,,,,,,,,
16:49.3,5,500,400,47500,48000,86.00%,48.28%,86.00%,86.00%,86.00%,85.99%,82.00%,,,,,,,,,,,,,
21:25.7,1,500,400,48000,48500,88.00%,23.09%,88.00%,88.00%,88.00%,87.98%,88.00%,,,,,,,,,,,,,
25:59.0,2,500,400,48000,48500,50.00%,72.02%,50.00%,50.00%,50.00%,36.58%,69.00%,,,,,,,,,,,,,
30:31.6,3,500,400,48000,48500,86.00%,38.14%,86.00%,86.00%,86.00%,85.99%,74.67%,,,,,,,,,,,,,
35:03.6,4,500,400,48000,48500,74.00%,62.13%,74.00%,74.00%,74.00%,72.11%,74.50%,,,,,,,,,,,,,
39:36.0,5,500,400,48000,48500,88.00%,30.75%,88.00%,88.00%,88.00%,87.92%,77.20%,,,,,,,,,,,,,
44:11.6,1,500,400,48500,49000,80.00%,53.44%,80.00%,80.00%,80.00%,79.47%,80.00%,,,,,,,,,,,,,
48:43.4,2,500,400,48500,49000,88.00%,31.64%,88.00%,88.00%,88.00%,87.98%,84.00%,,,,,,,,,,,,,
53:13.8,3,500,400,48500,49000,96.00%,25.70%,96.00%,96.00%,96.00%,96.00%,88.00%,,,,,,,,,,,,,
57:47.1,4,500,400,48500,49000,82.00%,48.21%,82.00%,82.00%,82.00%,81.64%,86.50%,,,,,,,,,,,,,
02:21.0,5,500,400,48500,49000,78.00%,43.76%,78.00%,78.00%,78.00%,77.26%,84.80%,,,,,,,,,,,,,
06:55.3,1,500,400,49000,49500,86.00%,37.90%,86.00%,86.00%,86.00%,85.95%,86.00%,,,,,,,,,,,,,
11:28.6,2,500,400,49000,49500,88.00%,28.37%,88.00%,88.00%,88.00%,87.92%,87.00%,,,,,,,,,,,,,
15:59.0,3,500,400,49000,49500,90.00%,30.59%,90.00%,90.00%,90.00%,89.49%,88.00%,,,,,,,,,,,,,
20:31.5,4,500,400,49000,49500,94.00%,26.29%,94.00%,94.00%,94.00%,93.69%,89.50%,,,,,,,,,,,,,
25:04.5,5,500,400,49000,49500,78.00%,48.81%,78.00%,78.00%,78.00%,73.29%,87.20%,,,,,,,,,,,,,
29:41.3,1,500,400,49500,50000,74.00%,55.36%,74.00%,74.00%,74.00%,72.68%,74.00%,,,,,,,,,,,,,
34:14.3,2,500,400,49500,50000,78.00%,47.21%,78.00%,78.00%,78.00%,76.88%,76.00%,,,,,,,,,,,,,
38:45.6,3,500,400,49500,50000,88.00%,29.57%,88.00%,88.00%,88.00%,87.98%,80.00%,,,,,,,,,,,,,
43:17.3,4,500,400,49500,50000,88.00%,34.33%,88.00%,88.00%,88.00%,87.98%,82.00%,,,,,,,,,,,,,
47:49.4,5,500,400,49500,50000,88.00%,33.54%,88.00%,88.00%,88.00%,88.00%,83.20%,,,,,,,,,,,,,
29:59.9,1,1000,800,0,1000,85.00%,33.61%,85.00%,85.00%,85.00%,85.00%,85.00%,,,,,,,,,,,,,
38:22.6,2,1000,800,0,1000,86.00%,31.12%,86.00%,86.00%,86.00%,85.42%,85.50%,,,,,,,,,,,,,
46:38.0,3,1000,800,0,1000,89.00%,24.58%,89.00%,89.00%,89.00%,88.75%,86.67%,,,,,,,,,,,,,
54:58.2,4,1000,800,0,1000,83.00%,33.72%,83.00%,83.00%,83.00%,82.36%,85.75%,,,,,,,,,,,,,
03:20.6,5,1000,800,0,1000,89.00%,23.60%,89.00%,89.00%,89.00%,88.81%,86.40%,,,,,,,,,,,,,
11:50.9,1,1000,800,1000,2000,84.00%,43.62%,84.00%,84.00%,84.00%,83.99%,84.00%,,,,,,,,,,,,,
20:13.9,2,1000,800,1000,2000,86.00%,33.28%,86.00%,86.00%,86.00%,85.99%,85.00%,,,,,,,,,,,,,
28:41.5,3,1000,800,1000,2000,86.00%,35.19%,86.00%,86.00%,86.00%,85.63%,85.33%,,,,,,,,,,,,,
37:03.3,4,1000,800,1000,2000,85.00%,36.89%,85.00%,85.00%,85.00%,84.99%,85.25%,,,,,,,,,,,,,
45:29.6,5,1000,800,1000,2000,88.00%,32.41%,88.00%,88.00%,88.00%,87.96%,85.80%,,,,,,,,,,,,,
53:56.0,1,1000,800,2000,3000,82.00%,42.16%,82.00%,82.00%,82.00%,81.74%,82.00%,,,,,,,,,,,,,
02:18.3,2,1000,800,2000,3000,83.00%,42.40%,83.00%,83.00%,83.00%,82.71%,82.50%,,,,,,,,,,,,,
10:38.2,3,1000,800,2000,3000,86.00%,30.36%,86.00%,86.00%,86.00%,85.14%,83.67%,,,,,,,,,,,,,
18:57.0,4,1000,800,2000,3000,89.00%,26.89%,89.00%,89.00%,89.00%,88.14%,85.00%,,,,,,,,,,,,,
27:18.1,5,1000,800,2000,3000,90.00%,27.58%,90.00%,90.00%,90.00%,89.58%,86.00%,,,,,,,,,,,,,
35:46.6,1,1000,800,3000,4000,89.00%,32.60%,89.00%,89.00%,89.00%,88.59%,89.00%,,,,,,,,,,,,,
44:11.0,2,1000,800,3000,4000,75.00%,52.94%,75.00%,75.00%,75.00%,74.94%,82.00%,,,,,,,,,,,,,
52:37.3,3,1000,800,3000,4000,82.00%,39.39%,82.00%,82.00%,82.00%,81.82%,82.00%,,,,,,,,,,,,,
01:02.2,4,1000,800,3000,4000,87.00%,31.38%,87.00%,87.00%,87.00%,86.61%,83.25%,,,,,,,,,,,,,
09:26.6,5,1000,800,3000,4000,87.00%,37.77%,87.00%,87.00%,87.00%,86.84%,84.00%,,,,,,,,,,,,,
17:57.5,1,1000,800,4000,5000,84.00%,36.42%,84.00%,84.00%,84.00%,83.97%,84.00%,,,,,,,,,,,,,
26:21.8,2,1000,800,4000,5000,85.00%,36.69%,85.00%,85.00%,85.00%,84.93%,84.50%,,,,,,,,,,,,,
34:44.6,3,1000,800,4000,5000,86.00%,31.96%,86.00%,86.00%,86.00%,85.86%,85.00%,,,,,,,,,,,,,
43:03.9,4,1000,800,4000,5000,90.00%,27.56%,90.00%,90.00%,90.00%,89.90%,86.25%,,,,,,,,,,,,,
51:26.5,5,1000,800,4000,5000,91.00%,25.35%,91.00%,91.00%,91.00%,90.98%,87.20%,,,,,,,,,,,,,
59:54.0,1,1000,800,5000,6000,85.00%,33.17%,85.00%,85.00%,85.00%,84.74%,85.00%,,,,,,,,,,,,,
08:16.4,2,1000,800,5000,6000,83.00%,47.01%,83.00%,83.00%,83.00%,82.79%,84.00%,,,,,,,,,,,,,
16:38.9,3,1000,800,5000,6000,80.00%,51.51%,80.00%,80.00%,80.00%,78.78%,82.67%,,,,,,,,,,,,,
25:06.5,4,1000,800,5000,6000,89.00%,32.50%,89.00%,89.00%,89.00%,88.91%,84.25%,,,,,,,,,,,,,
33:26.9,5,1000,800,5000,6000,86.00%,36.54%,86.00%,86.00%,86.00%,85.95%,84.60%,,,,,,,,,,,,,
41:55.6,1,1000,800,6000,7000,86.00%,31.81%,86.00%,86.00%,86.00%,85.99%,86.00%,,,,,,,,,,,,,
50:17.5,2,1000,800,6000,7000,86.00%,29.74%,86.00%,86.00%,86.00%,85.86%,86.00%,,,,,,,,,,,,,
58:42.4,3,1000,800,6000,7000,82.00%,44.34%,82.00%,82.00%,82.00%,81.53%,84.67%,,,,,,,,,,,,,
07:06.3,4,1000,800,6000,7000,86.00%,37.16%,86.00%,86.00%,86.00%,85.98%,85.00%,,,,,,,,,,,,,
15:31.9,5,1000,800,6000,7000,82.00%,39.03%,82.00%,82.00%,82.00%,81.53%,84.40%,,,,,,,,,,,,,
23:54.4,1,1000,800,7000,8000,87.00%,36.07%,87.00%,87.00%,87.00%,86.78%,87.00%,,,,,,,,,,,,,
32:19.5,2,1000,800,7000,8000,87.00%,38.27%,87.00%,87.00%,87.00%,86.99%,87.00%,,,,,,,,,,,,,
41:03.5,3,1000,800,7000,8000,80.00%,47.96%,80.00%,80.00%,80.00%,79.80%,84.67%,,,,,,,,,,,,,
50:12.7,4,1000,800,7000,8000,84.00%,36.32%,84.00%,84.00%,84.00%,83.99%,84.50%,,,,,,,,,,,,,
58:36.6,5,1000,800,7000,8000,84.00%,32.92%,84.00%,84.00%,84.00%,83.77%,84.40%,,,,,,,,,,,,,
07:12.4,1,1000,800,8000,9000,85.00%,39.45%,85.00%,85.00%,85.00%,84.96%,85.00%,,,,,,,,,,,,,
15:38.2,2,1000,800,8000,9000,82.00%,41.16%,82.00%,82.00%,82.00%,81.82%,83.50%,,,,,,,,,,,,,
24:06.0,3,1000,800,8000,9000,85.00%,37.30%,85.00%,85.00%,85.00%,84.93%,84.00%,,,,,,,,,,,,,
32:32.8,4,1000,800,8000,9000,85.00%,43.67%,85.00%,85.00%,85.00%,84.96%,84.25%,,,,,,,,,,,,,
40:57.3,5,1000,800,8000,9000,84.00%,38.12%,84.00%,84.00%,84.00%,83.77%,84.20%,,,,,,,,,,,,,
49:30.9,1,1000,800,9000,10000,89.00%,36.41%,89.00%,89.00%,89.00%,88.97%,89.00%,,,,,,,,,,,,,
57:51.8,2,1000,800,9000,10000,84.00%,35.93%,84.00%,84.00%,84.00%,83.99%,86.50%,,,,,,,,,,,,,
06:16.7,3,1000,800,9000,10000,83.00%,32.36%,83.00%,83.00%,83.00%,83.00%,85.33%,,,,,,,,,,,,,
14:43.2,4,1000,800,9000,10000,85.00%,38.05%,85.00%,85.00%,85.00%,84.82%,85.25%,,,,,,,,,,,,,
23:07.4,5,1000,800,9000,10000,84.00%,35.85%,84.00%,84.00%,84.00%,83.99%,85.00%,,,,,,,,,,,,,
31:39.4,1,1000,800,10000,11000,84.00%,37.65%,84.00%,84.00%,84.00%,83.97%,84.00%,,,,,,,,,,,,,
40:03.7,2,1000,800,10000,11000,86.00%,30.85%,86.00%,86.00%,86.00%,85.98%,85.00%,,,,,,,,,,,,,
48:29.8,3,1000,800,10000,11000,89.00%,32.55%,89.00%,89.00%,89.00%,88.99%,86.33%,,,,,,,,,,,,,
56:57.0,4,1000,800,10000,11000,87.00%,33.21%,87.00%,87.00%,87.00%,87.00%,86.50%,,,,,,,,,,,,,
05:20.6,5,1000,800,10000,11000,88.00%,36.12%,88.00%,88.00%,88.00%,87.96%,86.80%,,,,,,,,,,,,,
13:47.0,1,1000,800,11000,12000,88.00%,24.13%,88.00%,88.00%,88.00%,87.88%,88.00%,,,,,,,,,,,,,
22:13.4,2,1000,800,11000,12000,69.00%,63.67%,69.00%,69.00%,69.00%,64.67%,78.50%,,,,,,,,,,,,,
30:41.9,3,1000,800,11000,12000,85.00%,38.90%,85.00%,85.00%,85.00%,84.99%,80.67%,,,,,,,,,,,,,
39:12.0,4,1000,800,11000,12000,91.00%,22.98%,91.00%,91.00%,91.00%,90.79%,83.25%,,,,,,,,,,,,,
47:35.5,5,1000,800,11000,12000,88.00%,31.94%,88.00%,88.00%,88.00%,87.98%,84.20%,,,,,,,,,,,,,
56:08.1,1,1000,800,12000,13000,86.00%,34.93%,86.00%,86.00%,86.00%,85.98%,86.00%,,,,,,,,,,,,,
04:38.8,2,1000,800,12000,13000,90.00%,31.44%,90.00%,90.00%,90.00%,89.96%,88.00%,,,,,,,,,,,,,
13:03.5,3,1000,800,12000,13000,88.00%,32.88%,88.00%,88.00%,88.00%,87.82%,88.00%,,,,,,,,,,,,,
21:27.0,4,1000,800,12000,13000,88.00%,28.85%,88.00%,88.00%,88.00%,87.88%,88.00%,,,,,,,,,,,,,
29:51.5,5,1000,800,12000,13000,84.00%,36.10%,84.00%,84.00%,84.00%,83.58%,87.20%,,,,,,,,,,,,,
38:21.5,1,1000,800,13000,14000,79.00%,45.70%,79.00%,79.00%,79.00%,78.90%,79.00%,,,,,,,,,,,,,
46:45.9,2,1000,800,13000,14000,83.00%,35.32%,83.00%,83.00%,83.00%,82.92%,81.00%,,,,,,,,,,,,,
55:13.1,3,1000,800,13000,14000,84.00%,46.86%,84.00%,84.00%,84.00%,82.64%,82.00%,,,,,,,,,,,,,
03:35.8,4,1000,800,13000,14000,85.00%,35.21%,85.00%,85.00%,85.00%,84.65%,82.75%,,,,,,,,,,,,,
12:01.0,5,1000,800,13000,14000,83.00%,41.64%,83.00%,83.00%,83.00%,82.36%,82.80%,,,,,,,,,,,,,
20:33.1,1,1000,800,14000,15000,87.00%,29.01%,87.00%,87.00%,87.00%,86.99%,87.00%,,,,,,,,,,,,,
28:59.5,2,1000,800,14000,15000,90.00%,25.28%,90.00%,90.00%,90.00%,89.90%,88.50%,,,,,,,,,,,,,
37:27.9,3,1000,800,14000,15000,88.00%,27.78%,88.00%,88.00%,88.00%,88.00%,88.33%,,,,,,,,,,,,,
45:53.0,4,1000,800,14000,15000,91.00%,22.11%,91.00%,91.00%,91.00%,90.96%,89.00%,,,,,,,,,,,,,
54:16.7,5,1000,800,14000,15000,90.00%,20.99%,90.00%,90.00%,90.00%,89.85%,89.20%,,,,,,,,,,,,,
02:48.6,1,1000,800,15000,16000,82.00%,43.53%,82.00%,82.00%,82.00%,81.82%,82.00%,,,,,,,,,,,,,
11:13.0,2,1000,800,15000,16000,71.00%,98.01%,71.00%,71.00%,71.00%,68.72%,76.50%,,,,,,,,,,,,,
19:42.3,3,1000,800,15000,16000,90.00%,32.12%,90.00%,90.00%,90.00%,90.00%,81.00%,,,,,,,,,,,,,
28:06.0,4,1000,800,15000,16000,75.00%,52.57%,75.00%,75.00%,75.00%,73.85%,79.50%,,,,,,,,,,,,,
36:34.5,5,1000,800,15000,16000,86.00%,35.52%,86.00%,86.00%,86.00%,85.91%,80.80%,,,,,,,,,,,,,
45:05.4,1,1000,800,16000,17000,85.00%,44.84%,85.00%,85.00%,85.00%,84.96%,85.00%,,,,,,,,,,,,,
53:29.8,2,1000,800,16000,17000,85.00%,39.92%,85.00%,85.00%,85.00%,84.82%,85.00%,,,,,,,,,,,,,
01:51.2,3,1000,800,16000,17000,81.00%,42.50%,81.00%,81.00%,81.00%,80.77%,83.67%,,,,,,,,,,,,,
10:15.9,4,1000,800,16000,17000,79.00%,51.53%,79.00%,79.00%,79.00%,78.95%,82.50%,,,,,,,,,,,,,
18:40.6,5,1000,800,16000,17000,85.00%,44.02%,85.00%,85.00%,85.00%,84.44%,83.00%,,,,,,,,,,,,,
27:19.4,1,1000,800,17000,18000,84.00%,33.69%,84.00%,84.00%,84.00%,83.94%,84.00%,,,,,,,,,,,,,
35:48.8,2,1000,800,17000,18000,81.00%,44.62%,81.00%,81.00%,81.00%,80.56%,82.50%,,,,,,,,,,,,,
44:17.1,3,1000,800,17000,18000,91.00%,27.84%,91.00%,91.00%,91.00%,90.99%,85.33%,,,,,,,,,,,,,
52:41.9,4,1000,800,17000,18000,91.00%,24.60%,91.00%,91.00%,91.00%,91.00%,86.75%,,,,,,,,,,,,,
01:03.7,5,1000,800,17000,18000,76.00%,49.97%,76.00%,76.00%,76.00%,75.00%,84.60%,,,,,,,,,,,,,
09:33.1,1,1000,800,18000,19000,88.00%,33.46%,88.00%,88.00%,88.00%,87.76%,88.00%,,,,,,,,,,,,,
18:00.0,2,1000,800,18000,19000,86.00%,40.26%,86.00%,86.00%,86.00%,85.42%,87.00%,,,,,,,,,,,,,
26:25.6,3,1000,800,18000,19000,86.00%,33.79%,86.00%,86.00%,86.00%,85.80%,86.67%,,,,,,,,,,,,,
34:50.0,4,1000,800,18000,19000,89.00%,31.98%,89.00%,89.00%,89.00%,88.81%,87.25%,,,,,,,,,,,,,
43:15.9,5,1000,800,18000,19000,90.00%,30.38%,90.00%,90.00%,90.00%,89.85%,87.80%,,,,,,,,,,,,,
51:45.9,1,1000,800,19000,20000,84.00%,37.19%,84.00%,84.00%,84.00%,83.90%,84.00%,,,,,,,,,,,,,
00:10.0,2,1000,800,19000,20000,84.00%,36.73%,84.00%,84.00%,84.00%,83.94%,84.00%,,,,,,,,,,,,,
08:34.7,3,1000,800,19000,20000,82.00%,51.26%,82.00%,82.00%,82.00%,81.53%,83.33%,,,,,,,,,,,,,
17:03.0,4,1000,800,19000,20000,86.00%,36.19%,86.00%,86.00%,86.00%,86.00%,84.00%,,,,,,,,,,,,,
25:28.1,5,1000,800,19000,20000,85.00%,44.32%,85.00%,85.00%,85.00%,84.96%,84.20%,,,,,,,,,,,,,
34:02.4,1,1000,800,20000,21000,79.00%,43.14%,79.00%,79.00%,79.00%,78.90%,79.00%,,,,,,,,,,,,,
42:28.0,2,1000,800,20000,21000,83.00%,45.44%,83.00%,83.00%,83.00%,82.86%,81.00%,,,,,,,,,,,,,
50:52.1,3,1000,800,20000,21000,85.00%,38.47%,85.00%,85.00%,85.00%,84.74%,82.33%,,,,,,,,,,,,,
59:27.0,4,1000,800,20000,21000,85.00%,35.99%,85.00%,85.00%,85.00%,84.65%,83.00%,,,,,,,,,,,,,
07:54.0,5,1000,800,20000,21000,80.00%,47.50%,80.00%,80.00%,80.00%,76.62%,82.40%,,,,,,,,,,,,,
16:24.0,1,1000,800,21000,22000,89.00%,28.61%,89.00%,89.00%,89.00%,88.39%,89.00%,,,,,,,,,,,,,
24:51.2,2,1000,800,21000,22000,90.00%,22.94%,90.00%,90.00%,90.00%,89.39%,89.50%,,,,,,,,,,,,,
33:19.6,3,1000,800,21000,22000,91.00%,26.18%,91.00%,91.00%,91.00%,90.50%,90.00%,,,,,,,,,,,,,
41:45.4,4,1000,800,21000,22000,85.00%,29.11%,85.00%,85.00%,85.00%,84.65%,88.75%,,,,,,,,,,,,,
50:12.5,5,1000,800,21000,22000,88.00%,39.41%,88.00%,88.00%,88.00%,87.50%,88.60%,,,,,,,,,,,,,
58:43.0,1,1000,800,22000,23000,78.00%,54.77%,78.00%,78.00%,78.00%,77.92%,78.00%,,,,,,,,,,,,,
07:08.0,2,1000,800,22000,23000,87.00%,36.50%,87.00%,87.00%,87.00%,86.94%,82.50%,,,,,,,,,,,,,
15:31.1,3,1000,800,22000,23000,82.00%,48.23%,82.00%,82.00%,82.00%,81.74%,82.33%,,,,,,,,,,,,,
23:55.2,4,1000,800,22000,23000,86.00%,42.46%,86.00%,86.00%,86.00%,85.98%,83.25%,,,,,,,,,,,,,
32:18.0,5,1000,800,22000,23000,73.00%,47.17%,73.00%,73.00%,73.00%,72.38%,81.20%,,,,,,,,,,,,,
40:52.5,1,1000,800,23000,24000,88.00%,31.17%,88.00%,88.00%,88.00%,87.88%,88.00%,,,,,,,,,,,,,
49:14.3,2,1000,800,23000,24000,86.00%,30.19%,86.00%,86.00%,86.00%,85.98%,87.00%,,,,,,,,,,,,,
57:41.2,3,1000,800,23000,24000,84.00%,39.17%,84.00%,84.00%,84.00%,83.94%,86.00%,,,,,,,,,,,,,
06:12.6,4,1000,800,23000,24000,90.00%,27.47%,90.00%,90.00%,90.00%,89.98%,87.00%,,,,,,,,,,,,,
14:38.1,5,1000,800,23000,24000,70.00%,51.63%,70.00%,70.00%,70.00%,67.82%,83.60%,,,,,,,,,,,,,
23:11.8,1,1000,800,24000,25000,90.00%,28.97%,90.00%,90.00%,90.00%,90.00%,90.00%,,,,,,,,,,,,,
31:35.7,2,1000,800,24000,25000,82.00%,37.09%,82.00%,82.00%,82.00%,81.97%,86.00%,,,,,,,,,,,,,
40:01.4,3,1000,800,24000,25000,83.00%,50.09%,83.00%,83.00%,83.00%,82.79%,85.00%,,,,,,,,,,,,,
48:21.3,4,1000,800,24000,25000,86.00%,38.72%,86.00%,86.00%,86.00%,85.99%,85.25%,,,,,,,,,,,,,
56:33.6,5,1000,800,24000,25000,87.00%,31.49%,87.00%,87.00%,87.00%,86.97%,85.60%,,,,,,,,,,,,,
04:48.1,1,1000,800,25000,26000,87.00%,38.45%,87.00%,87.00%,87.00%,86.89%,87.00%,,,,,,,,,,,,,
12:55.7,2,1000,800,25000,26000,86.00%,37.64%,86.00%,86.00%,86.00%,85.91%,86.50%,,,,,,,,,,,,,
21:02.2,3,1000,800,25000,26000,85.00%,43.14%,85.00%,85.00%,85.00%,84.99%,86.00%,,,,,,,,,,,,,
29:05.0,4,1000,800,25000,26000,81.00%,52.62%,81.00%,81.00%,81.00%,80.91%,84.75%,,,,,,,,,,,,,
37:06.4,5,1000,800,25000,26000,87.00%,29.95%,87.00%,87.00%,87.00%,86.94%,85.20%,,,,,,,,,,,,,
45:10.9,1,1000,800,26000,27000,90.00%,27.55%,90.00%,90.00%,90.00%,90.00%,90.00%,,,,,,,,,,,,,
